ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText
93,60,13,05-09-2024,3,Not  worth  the  money.
96,19,13,02-09-2023,3,"Good  quality,  but  could  be  cheaper."
97,64,6,19-01-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
100,9,2,20-06-2025,3,Not  worth  the  money.
134,74,4,27-03-2024,3,"Good  quality,  but  could    be  cheaper."
140,53,18,03-12-2023,3,"Good  quality,  but  could  be  cheaper."
143,3,12,12-04-2023,3,"Average  experience,  nothing  special."
145,27,10,05-03-2024,3,"The    product  is  okay,  but  the  instructions  were  unclear."
151,21,19,30-10-2023,3,"Good  quality,  but  could  be  cheaper."
152,32,16,15-12-2025,3,"Good  quality,  but    could  be  cheaper."
162,64,20,25-07-2023,3,"Average  experience,  nothing  special."
166,87,3,01-11-2023,3,"Good    quality,  but  could  be  cheaper."
168,72,2,13-12-2025,3,Customer  support  was  very  helpful.
171,2,16,16-02-2024,3,Not  worth  the  money.
172,79,2,23-11-2024,3,Not  worth  the  money.
175,3,6,02-11-2024,3,"Good  quality,  but  could  be  cheaper."
176,21,11,23-11-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
190,83,3,10-08-2023,3,"Good  quality,  but  could  be  cheaper."
193,84,20,21-06-2024,3,"The  product  is  okay,  but  the  instructions  were    unclear."
196,91,2,29-10-2023,3,"Average  experience,  nothing  special."
200,30,17,09-01-2025,3,"Good  quality,  but  could  be  cheaper."
203,66,18,22-11-2023,3,"Average  experience,  nothing  special."
209,70,8,05-11-2025,3,"Average  experience,  nothing  special."
214,53,18,13-04-2025,3,Five  stars  for  the  quick  delivery.
216,49,7,14-11-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
225,80,1,08-09-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear."
245,50,3,23-03-2023,3,"Good  quality,  but  could  be  cheaper."
248,81,6,15-07-2023,3,"Good  quality,  but  could  be  cheaper."
253,75,15,03-08-2024,3,"Great  purchase,  very  satisfied."
254,30,19,31-12-2025,3,"Average  experience,  nothing  special."
257,84,13,03-10-2023,3,"Average  experience,  nothing    special."
259,75,2,24-08-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
260,44,18,07-03-2024,3,"Average  experience,  nothing  special."
267,55,19,01-12-2023,3,"The  product  is    okay,  but  the  instructions  were  unclear."
282,59,5,17-02-2023,3,"Average  experience,  nothing  special."
293,25,13,14-02-2023,3,Not  worth    the  money.
294,63,13,09-11-2023,3,Not  worth  the  money.
295,61,6,13-10-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
297,92,16,06-08-2023,3,"Average  experience,  nothing  special."
304,66,14,01-02-2023,3,"Average    experience,  nothing  special."
306,52,8,19-07-2025,3,"Average  experience,  nothing  special."
309,70,11,02-02-2023,3,"Good  quality,  but  could  be  cheaper."
317,15,6,04-08-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
329,6,9,07-12-2024,3,The  quality  is  top-notch.
337,32,19,22-05-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
343,84,4,13-04-2025,3,"Average  experience,  nothing  special."
344,21,10,02-11-2025,3,Not  worth  the  money.
349,26,11,19-11-2024,3,"I  love  this  product,  will  buy  again!"
350,57,6,22-08-2025,3,Not    worth  the  money.
351,55,5,02-05-2023,3,"The  product  is  okay,  but    the  instructions  were  unclear."
352,43,11,22-12-2025,3,"Average  experience,  nothing  special."
358,13,15,20-11-2023,3,"Average  experience,  nothing  special."
362,33,11,11-02-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
365,90,20,24-10-2025,3,"Good  quality,  but  could  be    cheaper."
367,96,1,02-07-2024,3,Not  worth  the    money.
376,38,6,03-07-2023,3,"Good  quality,    but  could  be  cheaper."
381,45,4,24-01-2024,3,"Good  quality,  but    could  be  cheaper."
384,20,3,04-06-2025,3,Not  worth  the  money.
386,86,5,09-04-2024,3,"Good  quality,  but  could  be  cheaper."
390,30,10,22-05-2023,3,"Good  quality,  but  could  be  cheaper."
391,98,20,05-01-2024,3,"Average  experience,  nothing  special."
394,7,4,19-10-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
396,75,6,12-09-2025,3,"Good    quality,  but  could  be  cheaper."
399,68,1,21-07-2024,3,"Average  experience,  nothing  special."
400,42,10,30-06-2023,3,Not  worth  the  money.
403,53,14,18-06-2023,3,"Good  quality,  but    could  be  cheaper."
411,32,15,05-03-2023,3,"The  product  is  okay,  but  the    instructions  were  unclear."
417,9,16,28-11-2024,3,Not  worth  the  money.
431,94,11,10-02-2023,3,Not  worth  the  money.
439,67,11,11-11-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear."
440,93,7,22-07-2023,3,Not  worth  the  money.
443,37,13,19-01-2024,3,"Good  quality,  but  could  be  cheaper."
445,25,14,27-05-2023,3,"Good  quality,  but  could  be  cheaper."
455,79,20,30-07-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
457,29,1,12-12-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
463,5,2,02-11-2025,3,"Great  purchase,  very    satisfied."
467,29,16,16-07-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
474,47,20,31-05-2025,3,"Good  quality,  but  could  be  cheaper."
486,44,3,20-01-2024,3,Not  worth  the  money.
498,81,17,17-01-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear."
507,66,3,10-12-2024,3,Customer  support    was  very  helpful.
508,64,14,19-01-2025,3,"Good  quality,  but  could  be    cheaper."
512,11,1,15-01-2025,3,Shipping  was  fast  and  the  item  was  well-packaged.
515,89,3,06-12-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
519,58,4,06-03-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
520,63,1,24-08-2024,3,"Good  quality,  but  could  be  cheaper."
526,74,3,20-05-2025,3,"Good    quality,  but  could  be  cheaper."
527,27,14,03-07-2024,3,Not  worth    the  money.
540,28,18,09-12-2025,3,"Good  quality,  but  could  be  cheaper."
550,51,12,07-10-2024,3,Shipping  was  fast  and  the  item  was  well-packaged.
551,45,2,17-04-2025,3,"Good  quality,  but  could  be  cheaper."
557,55,10,28-07-2024,3,"Great  purchase,    very  satisfied."
562,41,5,25-02-2024,3,Not  worth  the  money.
571,2,8,15-10-2024,3,"Average  experience,  nothing  special."
580,48,1,15-04-2025,3,"Average    experience,  nothing  special."
587,31,17,31-08-2025,3,Not  worth    the  money.
588,39,18,03-09-2025,3,Shipping  was  fast  and  the  item  was  well-packaged.
589,64,4,21-03-2024,3,Not    worth  the  money.
590,27,4,13-09-2024,3,Not  worth  the  money.
592,100,1,18-01-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear."
596,48,15,27-06-2025,3,"Good  quality,  but  could    be  cheaper."
602,56,8,08-02-2023,3,Not  worth  the  money.
604,87,2,10-06-2023,3,"Average  experience,  nothing    special."
605,1,3,17-06-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
607,25,14,07-07-2025,3,"Great  purchase,  very  satisfied."
609,40,10,23-10-2025,3,"Average  experience,  nothing  special."
613,48,12,10-02-2025,3,"The  product  is  okay,  but  the  instructions    were  unclear."
614,23,2,20-01-2025,3,"I  love  this  product,  will  buy  again!"
623,5,1,15-06-2025,3,"Good  quality,  but  could  be  cheaper."
628,22,4,30-08-2025,3,"Average  experience,  nothing  special."
632,40,20,24-02-2023,3,"Average  experience,    nothing  special."
635,85,16,22-02-2023,3,"The  product  is  okay,  but  the  instructions  were    unclear."
637,17,7,21-08-2024,3,"Good  quality,  but  could  be  cheaper."
640,23,14,09-08-2024,3,"The  product  is  okay,    but  the  instructions  were  unclear."
656,17,11,22-07-2024,3,"Good  quality,    but  could  be  cheaper."
664,31,16,11-08-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear."
666,53,19,25-05-2024,3,Not    worth  the  money.
671,24,5,28-03-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
674,29,1,30-08-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
678,49,9,19-05-2025,3,"Average  experience,  nothing  special."
683,22,10,06-04-2025,3,"Good  quality,  but  could  be  cheaper."
691,40,7,27-07-2024,3,Five  stars  for  the  quick  delivery.
692,64,10,22-12-2023,3,Not  worth  the    money.
694,27,13,05-07-2024,3,"Average  experience,  nothing  special."
698,4,18,28-06-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
699,42,19,30-01-2023,3,Not  worth  the  money.
702,92,3,06-02-2025,3,Not  worth  the  money.
712,53,17,17-09-2024,3,Not  worth  the  money.
716,64,2,12-08-2023,3,"Good  quality,  but  could  be  cheaper."
727,39,1,24-09-2025,3,"Average  experience,  nothing  special."
737,45,15,11-10-2023,3,Not  worth  the  money.
739,70,18,05-07-2023,3,"Average  experience,  nothing  special."
741,3,9,24-05-2025,3,Not    worth  the  money.
742,84,7,03-03-2025,3,"Good  quality,  but  could  be  cheaper."
743,89,3,15-05-2023,3,Not  worth  the  money.
744,63,19,31-03-2023,3,Not  worth  the  money.
748,100,13,15-09-2025,3,"Great  purchase,    very  satisfied."
760,100,5,18-12-2025,3,Not    worth  the  money.
761,49,16,17-03-2025,3,Customer  support  was  very  helpful.
763,54,16,16-08-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
787,59,5,08-08-2024,3,"Average  experience,  nothing  special."
788,83,15,16-05-2025,3,Customer  support  was    very  helpful.
791,11,18,27-06-2023,3,"Average  experience,  nothing    special."
792,88,14,29-07-2023,3,"The  product  is    okay,  but  the  instructions  were  unclear."
799,96,9,17-07-2025,3,"Average  experience,  nothing  special."
804,16,8,22-09-2025,3,"Good  quality,  but  could  be  cheaper."
807,68,8,06-03-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear."
808,49,6,12-12-2025,3,"Good  quality,  but  could  be    cheaper."
811,10,2,28-01-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
814,93,3,28-10-2024,3,Not  worth  the  money.
817,6,15,17-11-2024,3,Five  stars  for  the  quick  delivery.
818,55,20,11-12-2023,3,"Average  experience,  nothing    special."
820,47,19,10-04-2023,3,Not  worth  the  money.
821,98,12,19-10-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear."
824,77,13,30-07-2024,3,"Good  quality,  but  could  be  cheaper."
831,48,17,30-08-2025,3,Not  worth  the  money.
832,44,17,23-04-2024,3,"Average  experience,  nothing  special."
841,88,10,25-08-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
845,89,7,26-07-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
853,42,11,19-05-2023,3,"The  product  is  okay,  but    the  instructions  were  unclear."
858,92,17,05-05-2025,3,"Average  experience,  nothing  special."
860,27,5,26-01-2025,3,Not  worth    the  money.
863,93,5,05-07-2025,3,"The  product  is  okay,  but  the    instructions  were  unclear."
870,19,2,19-03-2023,3,"Average  experience,  nothing  special."
877,78,14,28-08-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
891,48,9,26-02-2025,3,Not  worth  the  money.
894,82,4,23-06-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
900,10,5,04-04-2025,3,"The  product  is  okay,  but  the  instructions  were    unclear."
908,37,9,28-03-2025,3,Not  worth  the  money.
918,50,4,09-09-2024,3,"The  product    is  okay,  but  the  instructions  were  unclear."
924,62,19,20-12-2024,3,Customer  support    was  very  helpful.
933,83,12,11-01-2023,3,Not  worth  the  money.
969,48,4,09-04-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
970,43,2,26-05-2024,3,Not  worth  the  money.
975,84,15,12-06-2023,3,Not  worth  the  money.
977,44,10,28-06-2023,3,"Good  quality,  but  could    be  cheaper."
981,48,10,13-05-2023,3,"The  product  is    okay,  but  the  instructions  were  unclear."
984,88,11,23-08-2023,3,"The  product  is  okay,  but  the    instructions  were  unclear."
992,77,2,16-08-2023,3,Not  worth  the  money.
995,17,8,29-07-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1001,72,13,06-12-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1008,60,13,05-09-2025,3,"Average  experience,  nothing  special."
1010,3,3,17-05-2025,3,"Good  quality,  but  could  be  cheaper."
1020,100,5,02-09-2025,3,"Average  experience,  nothing  special."
1022,71,5,23-01-2025,3,Not    worth  the  money.
1024,85,19,05-11-2025,3,Shipping  was  fast  and  the  item  was  well-packaged.
1025,31,16,17-02-2025,3,"Good  quality,  but  could    be  cheaper."
1026,90,12,10-11-2023,3,"Good  quality,  but  could  be  cheaper."
1027,22,14,20-07-2025,3,Not    worth  the  money.
1028,66,3,17-04-2023,3,"Good  quality,  but  could  be  cheaper."
1029,66,6,14-11-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1031,28,1,22-05-2024,3,"Average  experience,  nothing  special."
1038,22,13,28-05-2024,3,Not  worth    the  money.
1039,15,1,25-11-2024,3,Five  stars  for  the  quick  delivery.
1042,68,1,06-10-2023,3,Not  worth  the  money.
1045,33,19,14-12-2024,3,"The  product  is    okay,  but  the  instructions  were  unclear."
1048,25,17,18-11-2025,3,Customer  support  was  very  helpful.
1054,82,17,27-03-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1055,17,7,18-10-2024,3,"Average  experience,    nothing  special."
1057,49,17,13-09-2024,3,Shipping  was  fast  and  the  item  was  well-packaged.
1058,32,16,16-11-2024,3,"Great  purchase,  very  satisfied."
1060,15,10,05-05-2023,3,"Good  quality,  but  could  be    cheaper."
1064,32,16,02-09-2024,3,"The    product  is  okay,  but  the  instructions  were  unclear."
1070,23,20,16-08-2025,3,Not  worth  the  money.
1072,51,2,15-02-2023,3,Not  worth  the  money.
1079,73,16,19-06-2025,3,"Good  quality,  but  could  be  cheaper."
1084,99,12,29-10-2023,3,"Good  quality,  but  could  be  cheaper."
1087,35,10,27-07-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1089,54,12,12-04-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1093,25,8,24-10-2025,3,"Average  experience,  nothing  special."
1104,39,6,06-08-2023,3,Not  worth  the  money.
1105,20,16,19-03-2023,3,"Good    quality,  but  could  be  cheaper."
1110,38,8,26-04-2024,3,Not  worth  the  money.
1111,91,16,25-01-2024,3,"Good  quality,    but  could  be  cheaper."
1113,28,3,23-11-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1115,82,4,12-10-2023,3,"Good  quality,  but  could  be    cheaper."
1123,68,20,02-06-2024,3,"The  product  is    okay,  but  the  instructions  were  unclear."
1132,68,9,22-12-2023,3,"Average  experience,  nothing  special."
1137,73,5,19-01-2025,3,Five  stars  for  the  quick  delivery.
1138,81,4,23-12-2024,3,The  quality  is  top-notch.
1139,18,5,28-02-2024,3,"Average  experience,  nothing  special."
1149,67,13,24-12-2023,3,Not  worth  the  money.
1152,23,14,05-11-2025,3,Customer    support  was  very  helpful.
1156,79,18,16-06-2024,3,"Good  quality,  but  could  be  cheaper."
1163,15,11,04-10-2023,3,"Good  quality,  but  could  be  cheaper."
1164,69,3,04-01-2023,3,"Good  quality,  but  could  be  cheaper."
1177,45,10,28-12-2023,3,"Average  experience,  nothing  special."
1179,84,7,31-07-2025,3,Not  worth  the  money.
1181,28,8,25-02-2025,3,"Good  quality,  but  could  be  cheaper."
1183,91,4,06-02-2023,3,"Average  experience,  nothing  special."
1189,32,20,28-12-2023,3,Not  worth  the  money.
1192,80,19,21-05-2024,3,"Average  experience,  nothing  special."
1194,11,13,01-03-2023,3,Not  worth  the  money.
1202,28,17,28-04-2023,3,Not  worth  the    money.
1222,57,6,23-05-2025,3,"I  love  this  product,  will  buy    again!"
1223,18,16,12-11-2025,3,"Great  purchase,  very  satisfied."
1233,73,5,13-03-2024,3,"The  product  is    okay,  but  the  instructions  were  unclear."
1234,37,8,21-02-2024,3,"Good  quality,  but  could  be  cheaper."
1240,66,5,28-02-2025,3,"Good  quality,  but  could  be  cheaper."
1241,62,17,11-03-2024,3,"Good  quality,  but  could  be  cheaper."
1245,60,5,19-12-2025,3,Not  worth  the  money.
1249,72,5,23-01-2025,3,"Average    experience,  nothing  special."
1251,20,2,10-06-2024,3,"Good  quality,  but  could  be  cheaper."
1253,68,3,30-06-2024,3,Not  worth    the  money.
1259,66,15,13-06-2023,3,"Average  experience,  nothing  special."
1263,48,9,20-09-2023,3,"Average    experience,  nothing  special."
1268,60,6,06-10-2023,3,Not  worth    the  money.
1279,54,8,13-09-2025,3,"Good  quality,  but  could  be  cheaper."
1280,88,19,18-01-2023,3,Not  worth  the  money.
1283,67,2,24-09-2024,3,"The    product  is  okay,  but  the  instructions  were  unclear."
1289,52,7,30-09-2023,3,"Good  quality,  but  could  be  cheaper."
1290,30,6,01-04-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1297,87,5,14-08-2024,3,"Average  experience,  nothing  special."
1302,20,11,29-11-2023,3,"Good  quality,  but  could  be  cheaper."
1304,77,15,09-05-2024,3,"Average  experience,  nothing  special."
1307,36,13,16-05-2024,3,"Average    experience,  nothing  special."
1310,96,17,19-11-2025,3,"Good    quality,  but  could  be  cheaper."
1318,28,1,13-02-2024,3,"Average  experience,  nothing  special."
1325,66,12,07-08-2024,3,"I  love  this  product,  will  buy  again!"
1333,6,3,06-12-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1337,89,4,09-10-2023,3,"Average  experience,  nothing  special."
1340,62,7,10-07-2025,3,Not  worth    the  money.
1350,69,9,01-02-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1358,90,10,16-01-2024,3,Not  worth    the  money.
1359,28,4,25-05-2023,3,Not  worth  the  money.
12,77,2,13-01-2025,2,Product  did    not  meet  my  expectations.
57,41,10,06-04-2024,2,Disappointed  with  the  performance.
58,78,7,16-07-2024,2,"The  product    is  okay,  but  the  instructions  were  unclear."
62,35,17,18-03-2023,2,"Average  experience,  nothing  special."
79,84,15,28-05-2024,2,The  product  arrived    late.
99,79,16,29-01-2025,2,"Average  experience,  nothing  special."
105,32,12,27-08-2024,2,The  product    arrived  late.
106,94,17,25-02-2024,2,"Average  experience,  nothing  special."
113,27,9,31-03-2024,2,Disappointed  with  the  performance.
114,52,19,04-05-2025,2,"Average  experience,  nothing  special."
121,91,1,02-11-2025,2,"Good  quality,  but  could  be  cheaper."
122,83,14,27-09-2024,2,Not  worth  the  money.
128,71,20,13-12-2023,2,"Average  experience,  nothing  special."
132,21,7,13-11-2025,2,Product  did  not  meet  my  expectations.
147,100,20,25-01-2025,2,"Average  experience,  nothing  special."
157,10,17,14-10-2025,2,The  product  arrived  late.
160,71,9,02-01-2024,2,Not  worth  the  money.
161,9,18,05-08-2025,2,The  product  arrived    late.
164,25,19,16-03-2024,2,Product  did  not    meet  my  expectations.
167,28,16,02-08-2023,2,Product  did  not  meet    my  expectations.
185,8,6,13-11-2023,2,Product  did  not  meet  my  expectations.
189,83,7,13-03-2025,2,The  product    arrived  late.
201,59,6,23-05-2023,2,Not  worth  the  money.
210,28,1,10-12-2023,2,The  product  arrived  late.
215,55,10,07-01-2024,2,Product  did  not  meet  my  expectations.
220,78,9,12-08-2025,2,Disappointed  with  the  performance.
226,60,9,23-08-2023,2,The  product  arrived  late.
228,20,19,23-10-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear."
230,54,11,19-10-2023,2,The  product  arrived  late.
233,81,4,14-11-2024,2,The  product  arrived  late.
290,20,14,23-09-2024,2,"Average  experience,  nothing  special."
300,22,18,09-05-2023,2,Disappointed  with  the  performance.
312,90,3,05-11-2023,2,The  product  arrived  late.
314,22,17,06-10-2025,2,Product  did  not  meet  my  expectations.
328,100,13,20-02-2024,2,Not  worth  the  money.
336,8,8,07-02-2024,2,The  product  arrived  late.
338,98,4,22-01-2023,2,The  product  arrived  late.
341,62,3,04-11-2024,2,Not  worth  the  money.
348,52,13,05-03-2024,2,Not  worth  the  money.
354,50,18,03-01-2024,2,"Average  experience,  nothing  special."
355,59,9,04-03-2024,2,"Average  experience,  nothing  special."
371,29,1,20-01-2024,2,Product  did  not  meet  my  expectations.
378,64,9,20-03-2024,2,The  product  arrived    late.
393,6,20,18-04-2024,2,Product  did  not  meet  my  expectations.
407,79,11,12-01-2023,2,Disappointed  with  the    performance.
415,97,8,04-06-2025,2,Disappointed  with  the    performance.
423,76,18,01-08-2023,2,Product  did  not  meet  my  expectations.
425,89,6,04-03-2025,2,Not  worth  the  money.
430,99,9,03-08-2025,2,"Average  experience,  nothing  special."
456,2,1,09-01-2024,2,Product  did  not  meet  my  expectations.
483,28,20,29-06-2024,2,The  product  arrived  late.
492,94,20,19-03-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear."
500,57,9,20-12-2025,2,Not  worth  the  money.
502,5,1,10-11-2025,2,Product    did  not  meet  my  expectations.
503,5,16,03-07-2024,2,Product  did  not  meet    my  expectations.
506,80,8,19-10-2025,2,"Average  experience,    nothing  special."
514,72,15,18-06-2023,2,"Average  experience,  nothing  special."
521,47,5,31-03-2024,2,Product  did  not  meet  my  expectations.
536,33,19,29-12-2024,2,Not  worth  the  money.
554,18,1,16-08-2024,2,The  product  arrived  late.
586,7,17,11-04-2023,2,Not  worth  the  money.
594,14,4,01-10-2025,2,Not  worth  the  money.
600,65,3,11-01-2025,2,Not  worth    the  money.
611,6,4,06-12-2023,2,"Average  experience,  nothing  special."
621,70,14,13-05-2025,2,The  product  arrived  late.
633,52,3,26-12-2023,2,The    product  arrived  late.
638,63,16,23-08-2025,2,"Good  quality,  but  could  be  cheaper."
642,53,17,28-04-2025,2,Disappointed  with  the  performance.
649,8,17,05-02-2025,2,Not  worth  the  money.
661,40,18,20-09-2025,2,"Average  experience,  nothing  special."
665,99,12,03-01-2024,2,Product  did  not  meet  my  expectations.
675,24,9,07-02-2025,2,Not  worth  the  money.
679,10,8,29-09-2025,2,Not  worth  the  money.
684,92,12,12-01-2025,2,Product  did  not  meet  my  expectations.
687,86,17,16-07-2023,2,Not  worth  the  money.
707,96,16,08-08-2024,2,Not  worth  the  money.
719,24,4,03-12-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear."
721,4,15,25-09-2024,2,Not    worth  the  money.
723,84,7,22-11-2023,2,The  product  arrived  late.
740,33,5,05-02-2025,2,"Good  quality,  but  could  be  cheaper."
749,64,13,28-06-2025,2,Not  worth  the  money.
758,53,1,23-05-2024,2,"Average  experience,  nothing    special."
759,21,16,13-12-2024,2,Product  did  not  meet  my  expectations.
773,17,14,21-06-2024,2,Disappointed  with  the  performance.
784,22,16,09-12-2024,2,"The  product  is  okay,  but  the  instructions  were  unclear."
798,95,13,22-08-2023,2,"Average  experience,  nothing  special."
801,36,10,09-01-2023,2,Not  worth  the  money.
805,76,20,28-10-2024,2,Not  worth  the  money.
809,37,17,20-08-2023,2,Product  did  not  meet  my    expectations.
810,56,2,24-06-2025,2,Disappointed  with  the  performance.
830,61,19,23-07-2025,2,"Average  experience,  nothing    special."
834,74,1,21-09-2025,2,"Average    experience,  nothing  special."
843,51,13,28-08-2025,2,Not  worth    the  money.
849,78,10,01-02-2025,2,"Good  quality,  but  could  be  cheaper."
855,2,7,08-01-2024,2,Not  worth  the  money.
862,4,10,17-01-2025,2,Disappointed  with  the  performance.
872,96,3,14-04-2025,2,Product  did    not  meet  my  expectations.
878,24,10,26-05-2025,2,"Average  experience,  nothing  special."
887,38,10,17-03-2025,2,"Average  experience,  nothing  special."
897,48,5,05-01-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear."
905,82,4,05-05-2024,2,Not    worth  the  money.
912,100,2,27-10-2025,2,Disappointed  with  the  performance.
916,40,5,05-10-2024,2,Not  worth  the  money.
946,96,7,28-08-2023,2,Disappointed  with  the  performance.
947,86,18,02-11-2025,2,"Average  experience,  nothing  special."
951,80,15,11-07-2024,2,Not  worth  the  money.
956,33,2,26-10-2024,2,"Average  experience,  nothing  special."
963,36,6,17-11-2023,2,Product  did  not  meet  my  expectations.
980,92,14,14-07-2023,2,"Average  experience,  nothing  special."
985,78,11,23-10-2025,2,Not  worth  the  money.
993,27,12,10-01-2025,2,"Good  quality,  but  could  be  cheaper."
1009,31,3,21-11-2025,2,"The  product  is  okay,  but  the  instructions  were    unclear."
1012,26,3,25-02-2025,2,Not    worth  the  money.
1015,25,2,05-03-2023,2,Not  worth  the  money.
1016,30,16,27-08-2025,2,Product  did  not  meet  my  expectations.
1018,44,20,29-07-2024,2,Not  worth    the  money.
1036,24,7,16-08-2025,2,Disappointed  with  the  performance.
1051,63,5,16-03-2024,2,The  product  arrived  late.
1056,68,17,14-09-2023,2,Not  worth  the  money.
1059,67,2,23-12-2023,2,Not  worth  the  money.
1068,61,15,16-08-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear."
1091,72,2,28-01-2024,2,The  product    arrived  late.
1094,48,11,04-07-2023,2,Not  worth  the  money.
1097,47,12,15-10-2023,2,"Average  experience,  nothing  special."
1119,99,4,19-01-2024,2,Product  did  not  meet  my  expectations.
1120,4,17,30-09-2024,2,"Average  experience,  nothing  special."
1125,100,12,20-07-2025,2,"Good  quality,  but  could  be  cheaper."
1126,10,19,19-03-2025,2,Not  worth  the  money.
1140,28,12,07-03-2023,2,Disappointed  with  the  performance.
1154,9,19,09-07-2023,2,Disappointed  with  the  performance.
1162,55,10,08-06-2024,2,The  product  arrived  late.
1171,49,4,12-01-2024,2,"Average  experience,  nothing  special."
1212,82,19,11-10-2024,2,Not  worth  the  money.
1215,68,7,28-03-2025,2,Product  did  not  meet  my  expectations.
1220,25,8,26-01-2023,2,The  product  arrived  late.
1225,93,8,08-08-2024,2,The  product  arrived  late.
1231,81,7,02-09-2024,2,Product  did  not  meet  my  expectations.
1247,79,6,08-08-2024,2,"Average  experience,  nothing  special."
1256,80,4,12-08-2025,2,Disappointed  with  the  performance.
1262,46,17,26-08-2024,2,Disappointed  with    the  performance.
1276,52,10,05-11-2024,2,"Good  quality,  but    could  be  cheaper."
1282,7,19,24-04-2023,2,The  product  arrived  late.
1287,69,17,04-10-2024,2,Product  did  not  meet  my  expectations.
1316,40,20,24-05-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear."
1321,32,3,25-02-2025,2,The  product  arrived  late.
1327,37,9,20-05-2025,2,"Average  experience,  nothing  special."
1329,45,19,03-01-2024,2,Not  worth  the  money.
1330,24,12,31-05-2025,2,Not  worth  the  money.
1338,44,13,01-02-2025,2,Disappointed  with  the  performance.
1341,64,7,21-06-2023,2,"Average  experience,  nothing    special."
1346,47,6,14-10-2024,2,The  product  arrived  late.
1360,58,12,13-11-2023,2,"Average    experience,  nothing  special."
1363,16,4,16-07-2024,2,The  product  arrived  late.
20,34,6,29-04-2023,1,I  had  a  bad  experience  with  this  product.
50,62,4,07-01-2023,1,The  product  stopped  working  after  a  month.
65,34,3,15-06-2024,1,Not  worth  the  money.
118,59,6,01-05-2024,1,The  product  arrived  late.
148,17,18,05-11-2024,1,"Average  experience,  nothing  special."
194,7,7,19-05-2025,1,The  product  arrived  late.
212,87,10,03-01-2023,1,"Terrible  customer  service,  would  not  buy  again."
243,24,11,17-02-2023,1,I  had  a  bad  experience  with  this  product.
249,75,2,04-01-2023,1,"Not    satisfied,  the  product  broke  after  a  week."
250,22,11,21-09-2023,1,The  product  stopped  working  after  a  month.
270,46,6,25-09-2023,1,The  color  was  different  from  what  was  shown.
299,93,13,01-02-2024,1,Product  did  not  meet  my  expectations.
347,75,16,19-08-2025,1,Disappointed    with  the  performance.
356,86,14,23-11-2023,1,The  product  arrived  late.
368,34,8,11-05-2025,1,"Not  satisfied,  the  product  broke  after  a  week."
373,92,14,12-07-2025,1,"Average  experience,  nothing  special."
374,89,12,08-02-2023,1,The  product    stopped  working  after  a  month.
